,LATITUDE,LONGITUDE,EXCEED_SPEED_LIMIT_I
851582,41.808620458,-87.67462801299999,Y
851584,41.808620458,-87.67462801299999,Y
852292,41.750211231,-87.666342428,N
852674,41.756153543,-87.55490035,Y
852675,41.756153543,-87.55490035,N
852678,41.756153543,-87.55490035,Y
852679,41.756153543,-87.55490035,N
852682,41.756153543,-87.55490035,Y
852683,41.756153543,-87.55490035,N
852686,41.756153543,-87.55490035,Y
852687,41.756153543,-87.55490035,N
853024,41.787838160999996,-87.725733895,Y
853172,41.792804079,-87.643756884,Y
853177,41.792804079,-87.643756884,Y
853182,41.792804079,-87.643756884,Y
855095,41.910410939,-87.688899155,N
855098,41.910410939,-87.688899155,N
855101,41.910410939,-87.688899155,N
857617,41.690132786999996,-87.534135209,Y
857740,41.762452894,-87.58638028,N
857742,41.762452894,-87.58638028,N
857744,41.762452894,-87.58638028,N
857962,41.780128068,-87.62786581399999,Y
857964,41.780128068,-87.62786581399999,Y
858231,41.94635956,-87.72018093,Y
858233,41.94635956,-87.72018093,Y
858506,41.877226406999995,-87.723230679,Y
858508,41.877226406999995,-87.723230679,Y
858544,41.804022927,-87.71975949899999,Y
858546,41.804022927,-87.71975949899999,Y
858548,41.804022927,-87.71975949899999,Y
858708,41.735867265,-87.632794801,Y
858710,41.735867265,-87.632794801,Y
858808,41.882495058,-87.75499731200001,Y
858810,41.882495058,-87.75499731200001,Y
859300,41.912941191,-87.731459657,Y
859399,41.728932625,-87.6250897,Y
859401,41.728932625,-87.6250897,Y
859403,41.728932625,-87.6250897,Y
859683,41.868783839,-87.68624468799999,Y
859684,41.868783839,-87.68624468799999,Y
859685,41.868783839,-87.68624468799999,Y
859686,41.868783839,-87.68624468799999,Y
860450,41.786188735,-87.64966255700001,N
860740,41.760359589000004,-87.64321470799999,Y
860811,41.823747833,-87.61529192,Y
860813,41.823747833,-87.61529192,Y
862032,41.672299873,-87.627443131,Y
862034,41.672299873,-87.627443131,Y
862112,41.676182214,-87.601277269,Y
862114,41.676182214,-87.601277269,Y
864037,41.889805836,-87.719294997,Y
864039,41.889805836,-87.719294997,Y
864041,41.889805836,-87.719294997,Y
864043,41.889805836,-87.719294997,Y
865011,41.878134253,-87.76493342799999,Y
865013,41.878134253,-87.76493342799999,Y
865935,41.931228539,-87.77611523600001,Y
865938,41.931228539,-87.77611523600001,Y
865941,41.931228539,-87.77611523600001,Y
866558,41.751296329,-87.672096779,N
866562,41.751296329,-87.672096779,N
866769,41.879292808,-87.75315706299999,Y
867182,41.892004173000004,-87.706600479,Y
867183,41.892004173000004,-87.706600479,Y
867184,41.892004173000004,-87.706600479,Y
867185,41.892004173000004,-87.706600479,Y
867513,41.756490149,-87.615226794,N
867515,41.756490149,-87.615226794,N
867517,41.756490149,-87.615226794,N
867740,41.758588411,-87.682932748,Y
868493,41.778636469,-87.72290635600001,Y
868495,41.778636469,-87.72290635600001,Y
868497,41.778636469,-87.72290635600001,Y
869695,41.774875169,-87.615640203,Y
869697,41.774875169,-87.615640203,Y
870394,41.812694864,-87.614068199,Y
870397,41.801869284,-87.752635394,Y
870521,41.76428504,-87.71692183399999,Y
870523,41.76428504,-87.71692183399999,N
870656,41.793634127,-87.658566651,Y
870659,41.793634127,-87.658566651,Y
871391,41.809608575,-87.723795043,Y
871393,41.809608575,-87.723795043,Y
872331,41.744151639,-87.58594506700001,Y
872333,41.744151639,-87.58594506700001,Y
872335,41.744151639,-87.58594506700001,Y
872337,41.744151639,-87.58594506700001,Y
872866,41.900733269,-87.619857078,Y
873020,41.975275174000004,-87.742472334,Y
873104,41.794755132,-87.62597476399999,Y
873106,41.794755132,-87.62597476399999,Y
873351,41.892837136,-87.76516967299999,Y
873353,41.892837136,-87.76516967299999,Y
873355,41.892837136,-87.76516967299999,Y
873357,41.892837136,-87.76516967299999,Y
873359,41.892837136,-87.76516967299999,Y
873361,41.892837136,-87.76516967299999,Y
873363,41.892837136,-87.76516967299999,Y
873365,41.892837136,-87.76516967299999,Y
873511,41.874594835,-87.71813628700001,Y
873513,41.874594835,-87.71813628700001,Y
873515,41.874594835,-87.71813628700001,Y
873961,41.793295829,-87.669275055,Y
874364,41.769120198,-87.621122442,Y
874366,41.769120198,-87.621122442,Y
874368,41.769120198,-87.621122442,Y
874370,41.769120198,-87.621122442,Y
875035,41.885254465,-87.70855051299999,Y
875399,42.008924794,-87.67095939,Y
875401,42.008924794,-87.67095939,Y
875878,41.793567601,-87.706154036,Y
875880,41.793567601,-87.706154036,Y
875882,41.793567601,-87.706154036,Y
876659,41.901310759,-87.728575583,Y
876662,41.901310759,-87.728575583,Y
876727,41.75927161,-87.669677271,Y
877539,41.896804972,-87.617027423,Y
877541,41.896804972,-87.617027423,Y
877543,41.896804972,-87.617027423,Y
877545,41.896804972,-87.617027423,Y
877764,41.654987274,-87.602454126,N
877766,41.654987274,-87.602454126,N
877768,41.654987274,-87.602454126,N
878558,41.891795983,-87.64748487899999,Y
878560,41.891795983,-87.64748487899999,Y
878562,41.891795983,-87.64748487899999,Y
878564,41.891795983,-87.64748487899999,Y
878566,41.891795983,-87.64748487899999,Y
878568,41.891795983,-87.64748487899999,Y
879503,41.877074588,-87.735473968,Y
879506,41.877074588,-87.735473968,Y
879509,41.877074588,-87.735473968,Y
879512,41.877074588,-87.735473968,Y
879515,41.877074588,-87.735473968,Y
879518,41.877074588,-87.735473968,Y
879521,41.877074588,-87.735473968,Y
880275,41.791012556999995,-87.72295302399999,Y
881306,41.804581211,-87.72363475799999,Y
881312,41.979585168,-87.78765265,Y
881327,41.857994815,-87.695508016,Y
881329,41.857994815,-87.695508016,Y
882367,41.77290241,-87.644461327,Y
882412,41.898660543000005,-87.758003367,Y
882414,41.898660543000005,-87.758003367,Y
883908,41.781191429,-87.659547727,Y
883910,41.781191429,-87.659547727,Y
883912,41.781191429,-87.659547727,Y
883914,41.781191429,-87.659547727,Y
883915,41.866140868,-87.73508956,Y
883918,41.866140868,-87.73508956,Y
885196,41.800313026,-87.733130796,Y
885197,41.800313026,-87.733130796,Y
885199,41.800313026,-87.733130796,Y
885200,41.800313026,-87.733130796,Y
885202,41.800313026,-87.733130796,Y
885203,41.800313026,-87.733130796,Y
885205,41.800313026,-87.733130796,Y
885206,41.800313026,-87.733130796,Y
885208,41.800313026,-87.733130796,Y
885209,41.800313026,-87.733130796,Y
885211,41.800313026,-87.733130796,Y
885212,41.800313026,-87.733130796,Y
885214,41.800313026,-87.733130796,Y
885215,41.800313026,-87.733130796,Y
885217,41.800313026,-87.733130796,Y
885218,41.800313026,-87.733130796,Y
885220,41.800313026,-87.733130796,Y
885221,41.800313026,-87.733130796,Y
885525,41.887302334,-87.75518970899999,Y
885527,41.887302334,-87.75518970899999,Y
885529,41.887302334,-87.75518970899999,Y
886025,41.991529294,-87.75406911600001,Y
886027,41.991529294,-87.75406911600001,Y
886312,41.778658263000004,-87.71552019100001,Y
886314,41.778658263000004,-87.71552019100001,Y
886316,41.778658263000004,-87.71552019100001,Y
888201,41.885825719,-87.756341715,Y
888210,41.765563782,-87.624825828,Y
888212,41.765563782,-87.624825828,Y
888325,41.911545968,-87.747535775,Y
888329,41.911545968,-87.747535775,Y
888666,41.793727692,-87.655009983,Y
888668,41.793727692,-87.655009983,Y
888670,41.793727692,-87.655009983,Y
888672,41.793727692,-87.655009983,Y
889304,41.78680106,-87.668953216,N
889306,41.78680106,-87.668953216,N
889789,41.722579473,-87.57529252299999,Y
889791,41.722579473,-87.57529252299999,Y
889838,41.895794563,-87.72718238600001,Y
889839,41.895794563,-87.72718238600001,Y
889840,41.895794563,-87.72718238600001,Y
890340,41.880967624,-87.720906933,Y
890343,41.880967624,-87.720906933,Y
890346,41.880967624,-87.720906933,Y
890425,41.824854233,-87.67073123799999,N
890431,41.895550156,-87.71158416200001,Y
890433,41.895550156,-87.71158416200001,Y
890435,41.895550156,-87.71158416200001,Y
890437,41.895550156,-87.71158416200001,Y
890439,41.895550156,-87.71158416200001,Y
890620,41.877369658,-87.692383382,Y
890623,41.877369658,-87.692383382,Y
890736,41.792817753,-87.749634448,Y
890739,41.792817753,-87.749634448,Y
890742,41.792817753,-87.749634448,Y
890946,42.012158681,-87.688977305,Y
890949,42.012158681,-87.688977305,Y
890952,42.012158681,-87.688977305,Y
891425,41.90404623,-87.72619118799999,Y
891427,41.90404623,-87.72619118799999,Y
891429,41.90404623,-87.72619118799999,Y
891431,41.90404623,-87.72619118799999,Y
891433,41.90404623,-87.72619118799999,Y
891435,41.90404623,-87.72619118799999,Y
891492,41.819685436,-87.61338458700001,Y
891494,41.819685436,-87.61338458700001,Y
891890,41.777544148000004,-87.66423093899999,Y
891891,41.777544148000004,-87.66423093899999,N
891892,41.777544148000004,-87.66423093899999,Y
891893,41.777544148000004,-87.66423093899999,N
891894,41.777544148000004,-87.66423093899999,Y
891895,41.777544148000004,-87.66423093899999,N
893731,41.77134113,-87.658992322,Y
896419,41.886646219,-87.74564583600001,N
896422,41.886646219,-87.74564583600001,N
896425,41.886646219,-87.74564583600001,N
896428,41.886646219,-87.74564583600001,N
896896,41.779667561,-87.664372109,N
896898,41.779667561,-87.664372109,N
898427,41.797118923,-87.703804926,Y
898589,41.877074588,-87.735473968,Y
898591,41.877074588,-87.735473968,Y
898956,41.820088231,-87.59713381799999,Y
898957,41.820088231,-87.59713381799999,Y
899954,41.780167678000005,-87.625429799,Y
899958,41.780167678000005,-87.625429799,Y
899962,41.780167678000005,-87.625429799,Y
899966,41.780167678000005,-87.625429799,Y
899970,41.780167678000005,-87.625429799,Y
899974,41.780167678000005,-87.625429799,Y
900963,41.902851773,-87.71808701299999,N
900965,41.902851773,-87.71808701299999,N
901019,41.758986865,-87.576082626,N
901021,41.758986865,-87.576082626,N
901023,41.758986865,-87.576082626,N
901025,41.758986865,-87.576082626,N
901523,41.875757647,-87.72810168299999,Y
901525,41.875757647,-87.72810168299999,Y
902002,41.879695500000004,-87.735298086,Y
902751,41.788667855,-87.65459015399999,Y
904273,41.782830011,-87.661712693,Y
904275,41.782830011,-87.661712693,Y
904277,41.782830011,-87.661712693,Y
904279,41.782830011,-87.661712693,Y
905074,41.95469764,-87.644726785,Y
905077,41.95469764,-87.644726785,Y
905080,41.95469764,-87.644726785,Y
905083,41.95469764,-87.644726785,Y
905086,41.95469764,-87.644726785,Y
905089,41.95469764,-87.644726785,Y
906658,41.660408321,-87.64147245299999,Y
906660,41.660408321,-87.64147245299999,Y
907159,41.928973888,-87.648827074,Y
907161,41.928973888,-87.648827074,Y
909661,41.869655184,-87.64388590200001,Y
909663,41.869655184,-87.64388590200001,Y
910006,41.872390511,-87.735331628,N
910008,41.872390511,-87.735331628,N
910010,41.872390511,-87.735331628,N
910203,41.797341706,-87.69893115,Y
910204,41.797341706,-87.69893115,Y
910479,41.875096255,-87.735429919,Y
910482,41.875096255,-87.735429919,Y
910485,41.875096255,-87.735429919,Y
910488,41.875096255,-87.735429919,Y
910491,41.875096255,-87.735429919,Y
911612,41.76624827,-87.63731938,Y
911837,41.666590414,-87.546870224,Y
911914,41.911804633,-87.708882749,N
912037,41.874597031,-87.714892384,Y
912039,41.874597031,-87.714892384,Y
912481,41.760680228000005,-87.640789032,Y
912717,41.772910034,-87.615594705,Y
912719,41.772910034,-87.615594705,Y
912721,41.772910034,-87.615594705,Y
912800,41.780632705,-87.59612779,Y
912803,41.780632705,-87.59612779,Y
912806,41.780632705,-87.59612779,Y
912809,41.780632705,-87.59612779,Y
914380,41.765723556,-87.620020237,Y
914383,41.765723556,-87.620020237,Y
914386,41.765723556,-87.620020237,Y
914390,41.884720345,-87.72563714399999,Y
914392,41.884720345,-87.72563714399999,Y
914394,41.884720345,-87.72563714399999,Y
914396,41.884720345,-87.72563714399999,Y
915069,41.767940482,-87.64556145600001,N
915418,41.773284141,-87.615605374,Y
915421,41.773284141,-87.615605374,Y
915424,41.773284141,-87.615605374,Y
915832,41.869615798000005,-87.651162183,Y
915834,41.869615798000005,-87.651162183,Y
915862,41.894888222,-87.746460688,Y
915864,41.894888222,-87.746460688,Y
916098,41.896815186,-87.720166259,Y
916101,41.896815186,-87.720166259,Y
916356,41.769059457,-87.626780761,Y
916358,41.769059457,-87.626780761,Y
916959,41.761375367,-87.646886756,Y
916962,41.761375367,-87.646886756,Y
916965,41.761375367,-87.646886756,Y
916968,41.761375367,-87.646886756,Y
917389,41.907963589,-87.73614073700001,Y
917391,41.907963589,-87.73614073700001,Y
917393,41.907963589,-87.73614073700001,Y
917395,41.907963589,-87.73614073700001,Y
917397,41.907963589,-87.73614073700001,Y
917399,41.759632438000004,-87.658909005,Y
917401,41.759632438000004,-87.658909005,Y
917403,41.759632438000004,-87.658909005,Y
917405,41.899322279,-87.61873843299999,Y
917564,41.882189644,-87.760768993,Y
917566,41.882189644,-87.760768993,Y
920313,41.887883812,-87.75791595700001,Y
920315,41.887883812,-87.75791595700001,N
920316,41.887883812,-87.75791595700001,Y
920318,41.887883812,-87.75791595700001,N
920319,41.887883812,-87.75791595700001,Y
920321,41.887883812,-87.75791595700001,N
920322,41.887883812,-87.75791595700001,Y
920324,41.887883812,-87.75791595700001,N
920325,41.887883812,-87.75791595700001,Y
920327,41.887883812,-87.75791595700001,N
920399,41.902566789,-87.72605751,Y
920401,41.902566789,-87.72605751,Y
920403,41.902566789,-87.72605751,Y
920405,41.902566789,-87.72605751,Y
920407,41.902566789,-87.72605751,Y
920822,41.753412637,-87.565198957,Y
921607,41.878936307,-87.764670431,Y
921609,41.878936307,-87.764670431,Y
923307,41.89327638,-87.774934893,Y
924179,41.765279735,-87.61540310299999,N
924181,41.765279735,-87.61540310299999,N
924232,41.770988165,-87.693038611,Y
924234,41.770988165,-87.693038611,Y
924516,41.800165161,-87.581665835,Y
924518,41.800165161,-87.581665835,Y
924777,41.877039244,-87.725691359,Y
924779,41.877039244,-87.725691359,Y
924850,41.786811783000005,-87.66809767299999,Y
924852,41.786811783000005,-87.66809767299999,Y
924854,41.786811783000005,-87.66809767299999,Y
925151,41.76351932,-87.629873071,Y
925154,41.76351932,-87.629873071,Y
925157,41.76351932,-87.629873071,Y
925160,41.76351932,-87.629873071,Y
925599,41.898866988,-87.72871118399999,Y
925601,41.898866988,-87.72871118399999,Y
925852,41.911305598,-87.62620943200001,Y
925854,41.911305598,-87.62620943200001,Y
926728,41.782503641,-87.637949895,Y
926740,41.780996781999995,-87.625209326,N
926752,41.913097849,-87.62647163700001,Y
927387,41.767205368,-87.639721459,Y
927389,41.767205368,-87.639721459,Y
929103,41.876255473,-87.728092711,Y
929872,41.901026043,-87.71814593299999,Y
930354,41.876945086999996,-87.72784907299999,Y
930356,41.876945086999996,-87.72784907299999,Y
930500,41.91267204,-87.771720391,Y
931278,41.786994998000004,-87.654747502,Y
931281,41.786994998000004,-87.654747502,Y
931284,41.786994998000004,-87.654747502,Y
933957,41.766283887,-87.66521600899999,Y
933959,41.766283887,-87.66521600899999,N
936783,41.779570436,-87.664293875,Y
936785,41.779570436,-87.664293875,Y
937586,41.898499535999996,-87.717487145,Y
937587,41.898499535999996,-87.717487145,Y
937598,41.762102946999995,-87.66164130700001,Y
937600,41.762102946999995,-87.66164130700001,Y
937602,41.762102946999995,-87.66164130700001,Y
939259,41.795188563,-87.57937300100001,Y
939326,41.876914678,-87.74519327200001,N
939328,41.876914678,-87.74519327200001,N
939330,41.876914678,-87.74519327200001,N
940829,41.773699336,-87.648123769,Y
940832,41.773699336,-87.648123769,Y
941530,41.719029745,-87.545146969,Y
941936,41.88585319,-87.734541565,Y
941938,41.88585319,-87.734541565,Y
942214,41.889329986999996,-87.745459349,Y
942216,41.889329986999996,-87.745459349,Y
942307,41.946839991,-87.688320193,Y
942310,41.946839991,-87.688320193,Y
942313,41.946839991,-87.688320193,Y
942316,41.946839991,-87.688320193,Y
942319,41.946839991,-87.688320193,Y
942800,41.768919001,-87.66407146700001,Y
942805,41.768919001,-87.66407146700001,Y
942810,41.768919001,-87.66407146700001,Y
942815,41.768919001,-87.66407146700001,Y
942820,41.768919001,-87.66407146700001,Y
942825,41.768919001,-87.66407146700001,Y
943624,41.883170519000004,-87.616458079,N
943626,41.883170519000004,-87.616458079,N
943945,41.884026782,-87.748933423,Y
944267,41.791420282,-87.58014776899999,Y
944270,41.791420282,-87.58014776899999,Y
944273,41.791420282,-87.58014776899999,Y
945171,41.76537097,-87.64078729399999,Y
945173,41.76537097,-87.64078729399999,Y
945175,41.76537097,-87.64078729399999,Y
945508,41.772801661,-87.584918357,Y
945899,41.832815224,-87.60747879899999,N
946417,41.780356738,-87.60118601,Y
946419,41.780356738,-87.60118601,Y
946421,41.780356738,-87.60118601,Y
946650,41.774871171,-87.605660053,Y
946653,41.774871171,-87.605660053,Y
946656,41.774871171,-87.605660053,Y
946659,41.774871171,-87.605660053,Y
946662,41.774871171,-87.605660053,Y
946759,41.873193609,-87.617228294,Y
946761,41.873193609,-87.617228294,Y
946908,41.680789104,-87.66978901700001,N
946909,41.680789104,-87.66978901700001,N
946910,41.680789104,-87.66978901700001,N
947375,41.942298218000005,-87.639870964,Y
947378,41.942298218000005,-87.639870964,Y
947381,41.942298218000005,-87.639870964,Y
947384,41.942298218000005,-87.639870964,Y
947387,41.942298218000005,-87.639870964,Y
947390,41.942298218000005,-87.639870964,Y
947393,41.942298218000005,-87.639870964,Y
947671,41.898570651,-87.746002196,N
947673,41.898570651,-87.746002196,N
947675,41.898570651,-87.746002196,N
947677,41.898570651,-87.746002196,N
948922,41.873760612,-87.76094423,Y
948924,41.873760612,-87.76094423,Y
949988,41.774976192,-87.592570354,Y
950495,41.780832378,-87.708165926,Y
950497,41.780832378,-87.708165926,Y
951072,41.896901818,-87.67965282200001,Y
951075,41.896901818,-87.67965282200001,Y
951905,41.985243134,-87.65323759299999,Y
952095,41.874739776,-87.754696432,Y
952098,41.874739776,-87.754696432,Y
952187,41.777907512,-87.65414158200001,Y
952348,41.759891311,-87.641899916,N
952350,41.759891311,-87.641899916,N
955406,41.880444815,-87.75790890799999,Y
955408,41.880444815,-87.75790890799999,Y
955410,41.880444815,-87.75790890799999,Y
955651,41.781508951,-87.644983445,N
955653,41.781508951,-87.644983445,N
955655,41.781508951,-87.644983445,N
955657,41.781508951,-87.644983445,N
955659,41.781508951,-87.644983445,N
956173,41.775165686,-87.595999766,Y
956174,41.775165686,-87.595999766,Y
956175,41.775165686,-87.595999766,Y
956176,41.775165686,-87.595999766,Y
956217,41.76575625,-87.606142153,Y
956219,41.76575625,-87.606142153,Y
956221,41.76575625,-87.606142153,Y
956223,41.76575625,-87.606142153,Y
956399,41.771368868,-87.732390493,Y
956401,41.771368868,-87.732390493,Y
956403,41.771368868,-87.732390493,Y
956499,41.785443499,-87.625609577,Y
956501,41.785443499,-87.625609577,Y
956674,41.86229479,-87.71478442700001,Y
957421,41.882190054,-87.761458721,Y
958242,41.765322620999996,-87.63114457,Y
958254,41.767387526,-87.63734743399999,N
958255,41.767387526,-87.63734743399999,N
959173,41.886340735,-87.715909399,Y
959175,41.886340735,-87.715909399,Y
959856,41.779972678,-87.63198081700001,Y
959858,41.779972678,-87.63198081700001,Y
959860,41.779972678,-87.63198081700001,Y
960930,41.802492011999995,-87.58126400799999,Y
960931,41.802492011999995,-87.58126400799999,Y
960932,41.802492011999995,-87.58126400799999,Y
961442,41.878580260999996,-87.755128765,Y
961444,41.878580260999996,-87.755128765,Y
961446,41.878580260999996,-87.755128765,Y
961524,41.883892099,-87.71591642899999,Y
961526,41.883892099,-87.71591642899999,Y
961938,41.857849087,-87.616840879,N
961940,41.857849087,-87.616840879,N
962171,41.786654178,-87.664539158,Y
962173,41.786654178,-87.664539158,Y
962364,41.873185384,-87.74514680600001,Y
962365,41.873185384,-87.74514680600001,Y
962653,41.911016056,-87.625878055,Y
962655,41.911016056,-87.625878055,Y
963715,41.779492436,-87.669140897,Y
963717,41.779492436,-87.669140897,Y
965091,41.885453104,-87.635551551,Y
965093,41.885453104,-87.635551551,Y
965931,41.997757985999996,-87.703172653,N
965933,41.997757985999996,-87.703172653,N
965935,41.997757985999996,-87.703172653,N
966306,41.921298939,-87.746374427,Y
966308,41.921298939,-87.746374427,Y
967031,41.899016409,-87.71442066600001,N
967033,41.899016409,-87.71442066600001,N
967035,41.899016409,-87.71442066600001,N
968498,41.840644969,-87.63116691299999,Y
968499,41.840644969,-87.63116691299999,Y
968500,41.840644969,-87.63116691299999,Y
969990,41.886659183,-87.676987002,Y
970567,41.729997481,-87.55001202,Y
970569,41.729997481,-87.55001202,Y
972493,41.880208157,-87.773375447,Y
973391,41.887365004,-87.77187501,Y
973957,41.735764261,-87.672798199,Y
973959,41.735764261,-87.672798199,Y
976928,41.76500934,-87.65426109,Y
976931,41.76500934,-87.65426109,Y
976934,41.76500934,-87.65426109,Y
976937,41.76500934,-87.65426109,Y
977315,41.655233811,-87.554874884,Y
977317,41.655233811,-87.554874884,Y
979309,41.891147071999995,-87.614375057,Y
979311,41.891147071999995,-87.614375057,Y
980687,41.741609954,-87.648786755,Y
980688,41.741609954,-87.648786755,N
981245,41.73673589,-87.65107828299999,Y
981247,41.73673589,-87.65107828299999,Y
981328,41.836017258000005,-87.71471335,N
981330,41.836017258000005,-87.71471335,N
981358,41.870361632,-87.74504414,Y
981360,41.870361632,-87.74504414,Y
984982,41.764544185,-87.566549189,Y
984984,41.764544185,-87.566549189,Y
985730,41.882008644,-87.738081069,Y
985732,41.882008644,-87.738081069,Y
985734,41.881954887,-87.742997584,Y
985736,41.881954887,-87.742997584,Y
986801,41.745729365,-87.654969131,Y
988611,41.91103585,-87.626151294,Y
988612,41.91103585,-87.626151294,Y
989443,41.899531178000004,-87.709403437,N
989456,41.783645635999996,-87.623941774,Y
989458,41.783645635999996,-87.623941774,Y
989460,41.783645635999996,-87.623941774,Y
991265,41.911832186,-87.70674520899999,Y
991752,41.780165664,-87.61357266200001,Y
992517,41.85989266,-87.70223067299999,N
992518,41.85989266,-87.70223067299999,N
992995,41.876695622,-87.710713714,N
992997,41.876695622,-87.710713714,N
992999,41.876695622,-87.710713714,N
993001,41.876695622,-87.710713714,N
993003,41.876695622,-87.710713714,N
993005,41.876695622,-87.710713714,N
995054,41.895669677,-87.63729905299999,Y
995056,41.895669677,-87.63729905299999,Y
995222,41.765976773,-87.574936772,N
995224,41.765976773,-87.574936772,N
995629,41.886851263000004,-87.74565352,N
995631,41.886851263000004,-87.74565352,N
996197,41.958383423,-87.64564425799999,Y
997036,41.905864283,-87.679657141,N
997041,41.905864283,-87.679657141,N
998840,41.775201664,-87.59622563799999,N
999090,41.869190438000004,-87.73952422,Y
999435,41.889774341,-87.667255161,Y
999438,41.889774341,-87.667255161,Y
999441,41.889774341,-87.667255161,Y
999444,41.889774341,-87.667255161,Y
999447,41.889774341,-87.667255161,Y
999607,41.79258046,-87.58047530799999,Y
999608,41.79258046,-87.58047530799999,Y
999919,41.87578624,-87.624408679,Y
999921,41.87578624,-87.624408679,Y
999995,41.882086326,-87.630958434,Y
999997,41.882086326,-87.630958434,Y
1001633,41.773277465999996,-87.601050641,Y
1002013,41.874389818000004,-87.716479206,Y
1002015,41.874389818000004,-87.716479206,Y
1002800,41.792167600999996,-87.67439324899999,Y
1002802,41.792167600999996,-87.67439324899999,Y
1003675,41.76813332,-87.659198762,Y
1004219,41.721970465,-87.60334804,N
1004221,41.721970465,-87.60334804,N
1004223,41.721970465,-87.60334804,N
1004540,41.885368086999996,-87.72616347200001,Y
1004541,41.885368086999996,-87.72616347200001,Y
1004542,41.885368086999996,-87.72616347200001,Y
1004589,41.765313651999996,-87.64435431,N
1004591,41.765313651999996,-87.64435431,N
1004593,41.765313651999996,-87.64435431,N
1004595,41.765313651999996,-87.64435431,N
1005691,41.991013728,-87.691968027,Y
1005692,41.991013728,-87.691968027,Y
1005859,41.907684788000005,-87.72992614399999,Y
1005861,41.907684788000005,-87.72992614399999,Y
1006772,41.91018141,-87.73624887,Y
1006774,41.91018141,-87.73624887,Y
1006776,41.91018141,-87.73624887,Y
1007857,41.90549252,-87.68817647899999,Y
1007858,41.90549252,-87.68817647899999,Y
1007859,41.90549252,-87.68817647899999,Y
1007860,41.90549252,-87.68817647899999,Y
1007871,41.77461423,-87.60321918,Y
1009451,41.997981130999996,-87.703470905,Y
1009453,41.997981130999996,-87.703470905,Y
1010404,41.714103826,-87.64306208,N
1010406,41.714103826,-87.64306208,N
1010535,41.836789643,-87.724495465,Y
1010537,41.836789643,-87.724495465,Y
1011118,41.781607985,-87.664416852,Y
1011179,41.859735983,-87.65238623799999,Y
1011716,41.910603569,-87.695918975,Y
1011718,41.910603569,-87.695918975,Y
1013017,41.912684883000004,-87.68125703700001,N
1013020,41.912684883000004,-87.68125703700001,N
1013229,41.910656695,-87.660543286,Y
1013231,41.910656695,-87.660543286,Y
1013727,41.851676942,-87.705105139,Y
1013729,41.851676942,-87.705105139,Y
1013731,41.851676942,-87.705105139,Y
1013767,41.872019154,-87.70168639399999,Y
1014158,41.896859912,-87.61706553399999,Y
1014160,41.896859912,-87.61706553399999,Y
1014211,41.77406045,-87.654498678,Y
1014371,41.866619652,-87.695971014,Y
1014373,41.866619652,-87.695971014,Y
1015264,41.710758064000004,-87.62373986700001,Y
1015265,41.710758064000004,-87.62373986700001,N
1015266,41.710758064000004,-87.62373986700001,Y
1015267,41.710758064000004,-87.62373986700001,N
1015561,41.884435417,-87.61357954200001,N
1015562,41.884435417,-87.61357954200001,N
1015707,41.778242234000004,-87.644895678,Y
1015709,41.778242234000004,-87.644895678,Y
1015711,41.778242234000004,-87.644895678,Y
1016172,41.714118868,-87.643145408,Y
1016174,41.714118868,-87.643145408,Y
1016192,41.876628428000004,-87.657054091,Y
1016193,41.876628428000004,-87.657054091,Y
1017968,41.851058626,-87.61315289299999,Y
1017970,41.851058626,-87.61315289299999,Y
1018812,41.878926721,-87.735565467,Y
1018814,41.878926721,-87.735565467,Y
1018816,41.878926721,-87.735565467,Y
1018818,41.878926721,-87.735565467,Y
1021369,41.793909301999996,-87.642862795,Y
1021371,41.793909301999996,-87.642862795,Y
1023074,41.699851185,-87.634130014,Y
1023076,41.699851185,-87.634130014,Y
1024972,41.788088136,-87.585055988,Y
1026432,41.883710652,-87.71568761,Y
1027895,41.833667855,-87.695072348,N
1027897,41.833667855,-87.695072348,N
1027997,41.758276525,-87.62597722299999,Y
1027998,41.758276525,-87.62597722299999,Y
1028463,41.949872455,-87.68577138399999,Y
1028725,41.867538995,-87.618758089,Y
1029475,41.8136461,-87.69337626299999,N
1029477,41.8136461,-87.69337626299999,N
1029807,41.946494977,-87.736234916,Y
1029808,41.946494977,-87.736234916,Y
1029809,41.946494977,-87.736234916,Y
1029810,41.946494977,-87.736234916,Y
1029811,41.946494977,-87.736234916,Y
1029812,41.946494977,-87.736234916,Y
1029914,41.844500227,-87.70019817200001,Y
1029916,41.844500227,-87.70019817200001,Y
1030173,41.901002863,-87.619779806,Y
1030174,41.901002863,-87.619779806,Y
1030175,41.901002863,-87.619779806,Y
1030340,41.751022446,-87.584714762,Y
1030342,41.751022446,-87.584714762,Y
1030344,41.751022446,-87.584714762,Y
1030346,41.751022446,-87.584714762,Y
1030824,41.844640004,-87.70387455,Y
1030826,41.844640004,-87.70387455,Y
1031822,41.66132051,-87.64150297399999,Y
1031824,41.66132051,-87.64150297399999,Y
1034357,41.786627716999995,-87.66504387399999,Y
1034359,41.786627716999995,-87.66504387399999,Y
1035884,41.844207795,-87.719611926,Y
1035886,41.844207795,-87.719611926,Y
1039117,41.886987228,-87.721098951,Y
1039179,41.997278474,-87.709407357,Y
1039207,41.911304488,-87.62587860299999,Y
1039208,41.911304488,-87.62587860299999,Y
1041602,41.917673842,-87.67625492299999,N
1041604,41.917673842,-87.67625492299999,N
